epoch,cpu_temperature,cpu_usage,ram_usage,storage_usage
1728926192.2123992,55.017,12.9,14.4,46.193392689339646
1728926269.4984167,54.53,0.3,14.6,46.19467145902084
1728926545.667117,55.017,13.8,15.1,46.25328393327406
1728926622.8266165,55.017,1.3,15.0,46.25433858868123
1728926704.991227,55.017,10.3,14.9,46.25519549619955
1728926787.2188313,55.991,1.0,15.1,46.256316067569664
1728926865.0957167,55.991,0.5,14.7,46.25258522406682
1728930513.9417505,56.478,14.2,13.1,46.309958478216615
1728930571.0784981,55.017,2.7,13.1,46.31072310338681
1728930628.211781,54.043,2.2,13.1,46.31142181259406
1728930685.3714793,55.504,2.7,13.0,46.33944928003949
1728930747.5124547,54.043,1.8,13.0,46.34027982117263
1728930809.647261,54.53,1.0,13.0,46.34111036230577
1728930871.7876987,54.043,3.5,13.1,46.342151834520344
1728930938.9158869,54.53,1.8,13.4,46.343061474809026
1732998622.2089558,52.582,0.0,10.4,46.35025949796293
1728931006.0568326,54.043,0.5,13.8,46.34447207641611
1728931073.1949008,54.043,0.8,14.1,46.34526306797149
1728931145.3788311,52.582,5.0,14.3,46.34614634187499
1728931314.538492,54.53,21.4,15.2,46.34857204931147
1728935015.6958907,54.043,2.7,13.9,46.399577821440516
1728938716.937429,47.712,0.0,12.7,46.36513013920397
1728942318.7387276,43.329,0.5,12.8,46.36536743667058
1728945920.497627,41.868,0.0,12.8,46.36563110052237
1728949522.0987155,39.433,0.5,12.8,46.36586839798898
1728953123.9767008,37.972,11.8,12.8,46.366079329070416
1728956725.50971,35.05,0.5,12.8,46.36638254249998
1728960327.1792467,33.589,0.5,12.7,46.36659347358141
1728963928.298174,33.102,0.3,12.8,46.36693623658874
1728967530.0582843,33.589,0.3,12.8,46.36713398447758
1728971131.6335926,33.102,0.7,12.8,46.36739764832937
1728974733.1157386,34.563,9.9,12.8,46.36762176260339
1728978334.8069005,34.076,1.0,12.8,46.36784587687742
1728981936.1602354,35.05,0.7,12.8,46.36810954072921
1728985538.2126184,38.946,0.2,12.8,46.368373204581005
1728989140.2697225,43.329,0.3,12.8,46.36858413566243
1728992742.0343566,46.738,0.2,12.9,46.36884779951422
1728996344.0907385,48.199,0.2,12.8,46.36908509698084
1728999945.2527032,50.634,13.4,12.8,46.36937512721781
1729003547.4712548,53.069,4.0,12.8,46.36966515745478
1729007148.7474082,55.504,1.0,12.8,46.3698892717288
1729010750.3700612,53.556,10.0,12.8,46.37044296581757
1729014351.8598068,57.939,0.5,12.8,46.370403416239796
1729017953.5103865,54.043,1.7,12.9,46.15343443260066
1729021554.915521,49.173,3.8,12.8,46.15363218048951
1729025156.80151,43.816,8.7,12.7,46.15385629476353
1729028758.3671987,42.355,0.0,12.8,46.15406722584496
1729032360.2237039,41.381,0.7,13.4,46.154383622467115
1729035962.1111765,40.894,0.3,12.9,46.15462091993373
1729039563.676175,39.433,0.3,12.8,46.15485821740034
1729043165.0694695,40.407,0.2,12.8,46.155108698059536
1729046766.3433225,39.92,12.9,12.8,46.372591826209664
1729050368.6007643,39.433,0.5,12.8,46.37290822283182
1729053970.5099432,38.459,0.3,12.8,46.37314552029842
1729057572.372079,37.972,0.5,12.8,46.37334326818727
1729061174.1186407,36.998,2.0,12.7,46.37359374884647
1729064775.354123,35.537,0.2,12.8,46.37381786312049
1729068376.792211,35.537,0.0,12.8,46.37404197739451
1729071978.2857816,40.407,10.0,12.8,46.37426609166854
1729075579.5437784,47.225,0.3,12.8,46.37449020594256
1729079181.5224853,49.66,0.0,12.8,46.37470113702399
1729082782.6770332,53.556,0.0,12.8,46.374951617683195
1729086383.8023045,55.991,0.2,12.8,46.37517573195722
1729089984.952232,54.043,7.9,12.9,46.41119221411192
1729093586.588082,53.556,1.8,12.8,46.41141632838595
1729097188.0904458,56.478,3.2,12.7,46.41171954181551
1729100789.3480725,55.991,0.3,12.8,46.411904106511756
1729104434.5602956,56.478,3.5,13.6,46.14425893055832
1729104526.7938395,55.504,13.9,13.7,46.14535313554326
1729104619.0133965,54.53,1.7,13.7,46.146658271609624
1729104716.2419157,55.017,14.1,13.7,46.14801614044635
1729104813.504507,55.504,1.2,13.8,46.14957175717192
1729104915.73742,55.504,10.3,13.9,46.15092962600865
1729105017.9697871,55.504,0.5,14.0,46.152511609119394
1729105125.2068408,55.991,5.3,14.0,46.18101367149804
1729105232.4465027,55.017,3.0,14.1,46.182753852919866
1729105344.7745526,55.017,3.0,14.2,46.184085355371415
1729105457.0352077,54.043,4.6,14.2,46.18578598721547
1729105574.2977579,54.53,3.5,14.3,46.18748661905952
1729105691.538202,54.53,5.0,14.3,46.18931908282947
1729105813.8218443,54.043,1.0,14.4,46.19121746256237
1729105941.1537905,53.556,12.4,14.5,46.19268079693981
1729106068.439675,54.043,18.3,15.1,46.19460554305789
1729106200.7416036,54.043,10.4,15.7,46.196385274057484
1729106532.1112828,54.53,4.3,15.6,46.22828860012424
1729106664.3937185,53.556,1.3,15.1,46.22963328576837
1729106995.6803942,53.069,1.5,15.5,46.23457698298946
1729107133.0353732,52.582,0.0,15.1,46.23575028712993
1729107267.9659483,53.069,0.5,14.3,46.23497247876715
1729110869.1800406,46.738,0.5,13.4,46.233232297345324
1729114471.2452466,44.303,0.0,13.5,46.233469594811936
1729118073.0572433,43.816,0.0,13.4,46.23369370908596
1729121675.1461449,41.868,0.2,13.4,46.233944189745166
1729125276.9935586,40.894,13.3,13.4,46.23414193763401
1729128878.7883656,40.407,0.5,13.4,46.23437923510062
1729132480.3237019,39.92,0.0,13.4,46.23461653256723
1729136081.4463875,37.972,0.0,13.4,46.23484064684125
1729139683.2836308,39.433,0.2,13.4,46.23507794430787
1729143284.7695286,37.972,6.5,13.8,46.23532842496707
1729146886.6335778,36.998,7.3,13.5,46.23552617285591
1729150488.5711644,36.511,6.6,13.4,46.235763470322524
1729154090.6037729,36.511,0.7,13.4,46.23598758459655
1729157691.824624,38.946,0.8,13.4,46.23622488206316
1729161293.5055225,48.199,0.5,13.4,46.23644899633718
1729164894.5963295,54.53,0.3,13.5,46.23667311061121
1729168495.9916751,55.017,2.3,13.5,46.23697632404076
1729172097.2045863,56.478,1.8,13.4,46.23721362150738
1729175698.9455087,57.939,0.2,13.4,46.23745091897399
1729179300.1892893,58.426,0.3,13.4,46.2376882164406
1729182917.3696213,59.887,1.3,13.8,46.28973546078422
1729182954.454468,60.861,2.0,13.8,46.29028915487298
1729182991.618598,60.374,17.4,13.8,46.290908764924694
1729183028.698004,60.861,1.0,13.8,46.29129107750979
1729183065.7797644,59.887,1.5,13.9,46.29185795479114
1729183102.859964,58.913,3.0,13.9,46.29238528249473
1729183139.9367278,59.4,0.8,13.9,46.29314990766492
1729183182.0275805,58.913,0.3,13.9,46.293835433679575
1729183224.1268873,58.426,8.6,13.9,46.29445504373129
1729183266.2065802,57.939,1.2,13.9,46.29508783697558
1729183308.3109937,58.426,9.4,13.9,46.29562834787176
1729183350.3956335,57.939,2.5,13.8,46.29660390412339
1729183397.5008116,56.478,2.0,13.9,46.297131231826974
1729183444.597248,57.452,2.5,13.9,46.29788267380457
1729183491.7058368,56.478,2.3,13.9,46.2984759174711
1729183538.8050282,57.939,7.5,13.7,46.29945147372273
1729183590.917271,56.478,7.9,13.7,46.30033474762623
1729183643.018553,55.991,2.0,13.8,46.30111255598902
1729183695.1320057,55.991,3.5,13.8,46.30182444838886
1729183747.2429056,55.504,1.3,13.8,46.302945019758965
1729183804.363822,55.991,11.2,13.7,46.303683278543986
1729183861.48177,55.017,5.3,13.8,46.304579735640075
1729183918.6111112,55.017,6.3,13.7,46.305252078462146
1729183975.7600913,55.017,1.0,13.8,46.306478115372975
1729184037.875122,54.53,3.0,13.8,46.307400938854244
1729184100.0072231,56.965,2.7,13.8,46.30816556402444
1729184162.1653306,55.991,11.1,13.8,46.309431150513035
1729184229.2989047,56.965,1.0,13.8,46.3103539739943
1729184296.4560945,56.965,0.5,13.9,46.31138226301629
1729184363.5953176,58.426,4.3,13.9,46.31264784950489
1729184435.752258,58.913,1.5,14.0,46.31367613852688
1729184507.9145992,58.426,6.3,14.0,46.34169042277971
1729184580.0705562,57.939,6.9,14.0,46.3431010243868
1729184657.2387617,58.426,1.5,14.1,46.34414249660137
1729184734.4100027,59.4,12.1,14.1,46.345487182245506
1729184816.608703,58.913,13.4,14.2,46.346660486385986
1729184898.8242905,59.4,13.1,14.2,46.347781057756094
1729184981.0148315,59.887,13.4,14.2,46.34920484255577
1729185068.212371,59.887,0.5,14.3,46.350312230733294
1729185155.5071862,58.913,9.0,14.3,46.3519469466144
1729185247.744304,59.4,4.8,14.4,46.353370731414074
1729185339.952574,58.913,0.7,14.4,46.35489998175446
1729185437.1868196,59.4,3.0,14.5,46.35631058336154
1729185534.402681,58.913,13.4,14.6,46.35777391773899
1729185631.60994,58.913,5.0,14.6,46.35944818319786
1729185733.8579817,58.913,5.8,14.7,46.38797661196169
1729185836.1036346,56.965,9.0,14.7,46.38974315976869
1729185943.383907,56.965,11.5,14.8,46.39168108907936
1729186055.6417968,57.452,1.0,14.9,46.39343445369377
1729186167.9132786,56.478,1.0,14.9,46.395411932582206
1729186285.1920197,59.4,2.3,14.9,46.423913994960856
1729186402.4906137,57.452,2.5,15.0,46.42578600830857
1729186524.783599,57.452,7.9,15.1,46.481590462540225
1729186647.0515954,55.991,1.0,15.2,46.48359430781384
1729186774.30526,56.965,1.0,15.2,46.48579590097629
1729186906.615505,55.991,8.7,15.4,46.48772064709437
1729187038.9668705,55.991,2.8,15.5,46.48997497302719
1729187176.3072777,56.478,2.5,15.4,46.49225566534518
1729187318.8864715,56.478,3.8,15.6,46.49420677784844
1729187461.330553,55.991,3.2,15.7,46.496447920588665
1729187608.7073061,57.452,2.0,15.7,46.49896591037327
1729187761.0385854,57.452,13.7,15.9,46.50161573208378
1729187918.4432313,57.452,8.6,15.9,46.50394915717213
1729188075.8576238,58.426,9.5,16.0,46.50634849822343
1729188238.280717,58.426,9.3,16.1,46.50919606782278
1729188405.664592,58.426,1.0,16.2,46.51192498868882
1729188578.0752263,59.887,1.5,16.3,46.51449571124379
1729188755.4519536,59.4,2.0,16.4,46.5171323497617
1729188933.7838454,59.4,11.0,16.5,46.519900820205514
1729189116.3019922,58.913,1.7,16.6,46.52285385534557
1729189303.7504473,59.887,8.1,16.8,46.55292471764238
1729189496.2071915,59.887,2.0,16.8,46.55582502001209
1729189693.6567926,59.887,1.0,16.9,46.558975803040994
1729189896.1836994,60.374,0.8,17.0,46.56206067010695
1729190103.6341538,58.913,13.4,17.2,46.56548830018024
1729190316.1260228,59.4,13.1,17.3,46.568625900016556
1729190533.6411266,58.913,2.0,17.4,46.57219854520833
1729190756.3194594,60.374,2.0,17.5,46.5757843735927
1729190983.8826704,60.374,2.0,17.7,46.57947566751777
1729191216.5026486,58.913,8.1,17.9,46.58324606059839
1729191459.2055366,60.374,3.3,18.0,46.5872801175308
1729191706.760983,60.374,1.5,18.1,46.59131417446321
1729191959.3507106,60.374,4.5,18.3,46.622202394700565
1729192217.021961,59.4,1.5,18.4,46.626460565906996
1729192484.6863914,57.939,4.8,18.6,46.63036279091351
1729192757.3464162,57.452,0.3,18.7,46.63444958061628
1729193035.0091984,55.991,3.5,18.9,46.639103247600396
1729193322.761647,55.504,5.3,19.0,46.64361189946602
1729193615.410586,54.043,0.3,19.2,46.648476497531576
1729193918.1917033,52.582,3.3,19.3,46.65272148554542
1729194613.9645264,52.582,14.1,23.5,46.68740646524858
1729195108.0943172,52.095,9.9,23.6,46.6928115742103
1729195604.8344362,53.556,10.6,23.5,46.69880992683855
1729196295.4781601,53.556,2.5,23.5,46.70753720033285
1729196542.0522916,54.043,9.4,22.7,46.701723412400845
1729200143.1174595,49.66,8.2,21.4,46.60021282946117
1729203744.6174428,48.686,10.3,21.4,46.6010565537869
1729207345.7322905,47.712,9.4,21.5,46.601887094920045
1729210946.9522831,47.225,31.1,21.5,46.62971681447662
1729214548.714888,44.79,19.4,21.5,46.63053417241718
1729218150.56159,42.355,20.4,21.4,46.63136471355032
1729221751.9434268,42.842,9.2,21.5,46.63223480426123
1729225353.1127198,40.894,11.1,21.5,46.63303897900919
1729228954.4051094,39.433,10.3,21.5,46.63389588652752
1729232555.9776099,39.92,23.5,21.8,46.63450231338663
1729236157.7742717,38.946,8.0,21.5,46.63499009151245
1729239759.7338314,38.459,8.9,21.4,46.635543785601214
1729243361.000318,37.972,9.2,21.4,46.63608429649738
1729246962.8145714,47.225,8.0,21.4,46.63661162420097
1729250564.7017305,53.069,10.8,21.5,46.63716531828973
1729254165.9024615,57.939,18.5,21.5,46.63766627960813
1729257767.7052426,56.478,11.8,21.5,46.638206790504306
1729261374.849727,55.504,0.8,21.9,46.69282475740289
1729261411.925821,55.017,1.7,21.9,46.69340481787683
1729261449.0076504,55.017,0.5,21.9,46.69373439769157
1729261486.091268,54.043,0.3,21.8,46.69412989346925
1729261528.193689,55.991,0.5,21.8,46.694472656476584
1729261570.2872543,55.504,9.9,21.9,46.69463085478766
1729261806.3868437,54.043,1.5,22.7,46.699258155386595
1729261843.467772,55.504,14.5,22.1,46.69983821586054
1729261880.5646036,55.991,0.3,22.1,46.70037872675671
1729261922.6734436,55.504,2.0,22.1,46.70080058891958
1729261964.7778683,54.53,0.5,21.8,46.701130168734316
1729262004.2838213,55.504,11.1,22.4,46.69965365116428
1729265613.8715906,54.53,0.2,21.7,46.161502546465485
1729265645.9370596,54.043,4.5,21.7,46.16151572965807
1729265678.0102715,54.53,0.0,21.5,46.16162119519879
1729265710.0756488,54.53,0.8,21.5,46.16195077501353
1729265747.1775823,54.53,3.2,21.6,46.15520098040767
1729265784.276924,55.017,0.3,21.7,46.155280079563205
1729265826.101622,55.017,0.3,22.4,46.153684913259866
1729269460.61901,56.478,1.3,21.8,46.24776017557903
1729269517.7602108,56.965,1.5,21.8,46.24851161755664
1729269574.8902936,56.478,10.7,21.9,46.24977720404523
1729269637.0231352,55.991,0.8,21.8,46.25048909644507
1729269699.1828508,56.478,0.2,21.9,46.25138555354116
1729269761.327337,55.504,1.3,21.8,46.2524797585261
1729269828.4851139,55.017,2.3,21.8,46.253494864355496
1729269895.660421,54.53,2.0,21.8,46.25433858868123
1729269962.8436153,55.504,0.8,21.8,46.25544597685875
1729270035.012248,54.043,1.8,21.8,46.25652699865109
1729270107.1573262,54.53,4.0,21.8,46.284528099711345
1729270179.3324142,54.043,1.8,21.8,46.28591233493324
1729270256.5034697,55.017,0.7,21.9,46.286821975221926
1729270333.747334,53.069,15.7,21.9,46.28777116508837
1729270410.9448895,54.043,0.3,21.8,46.28846987429562
1729270493.1339052,55.017,10.8,21.8,46.28904993476956
1729270769.296987,55.017,13.9,22.9,46.29358495302037
1729270851.490157,55.017,12.4,21.9,46.29432321180539
1729271127.639205,54.043,0.8,22.9,46.297157598212145
1729271204.879388,54.043,16.8,21.6,46.29800132253788
1729271287.057545,55.017,19.0,21.8,46.29817270404155
1729271369.2548647,55.017,6.6,21.8,46.29851546704887
1729271650.4329164,54.043,1.7,22.5,46.33036606034528
1729271732.601862,54.53,3.2,22.2,46.33189531068566
1729271814.774105,54.53,1.0,22.2,46.3331081644039
1729271901.9941337,54.043,0.0,21.9,46.33379369041856
1729271989.217684,54.53,0.0,21.5,46.33474288028501
1729272081.4419441,54.53,0.2,21.8,46.33508564329234
1729272367.6549256,54.53,1.0,21.6,46.316787371978016
1729272459.8808434,53.069,1.0,21.7,46.31786839377036
1729272552.0924518,53.556,6.5,21.7,46.318448454244304
1729272654.0768607,53.556,10.7,22.5,46.318316622318406
1729276261.9154742,53.069,1.0,21.7,46.36958605829924
1729276319.0502756,52.582,0.5,21.6,46.36992882130657
1729276376.184004,52.095,0.5,21.5,46.37020566835095
1729276627.3148944,53.069,0.7,22.6,46.37414744293523
1729276684.435851,52.095,0.0,21.8,46.37458248829069
1729276741.562149,52.095,1.0,21.6,46.375122999186864
1729276798.6979315,51.608,13.1,21.9,46.375413029423825
1729276854.76516,52.582,0.3,22.5,46.37402879420193
1729280456.2365773,49.66,0.2,21.4,46.35431992128052
1729536176.5830438,50.634,25.9,21.7,46.42558826041973
1729539778.4650822,47.225,5.3,21.7,46.42628696962698
1729543867.0036542,47.225,23.6,16.6,46.843179068886926
1729547468.7216675,43.816,0.3,10.0,46.87589975289424
1729551070.3988867,42.842,0.7,10.0,46.908396322627524
1729554672.4066558,41.381,0.3,10.0,46.91091431241213
1729558274.103618,42.355,2.8,10.0,46.91343230219674
1729561875.9372165,40.894,0.2,10.0,46.91593710878876
1729565477.943755,39.92,0.0,10.0,46.91845509857337
1729569079.5914946,39.92,10.4,10.0,46.92068305812101
1729572681.0825226,38.459,0.0,10.0,46.92318786471302
1729576282.2241297,38.946,0.3,10.0,46.92573222088281
1729579884.1898735,38.459,1.7,10.0,46.92821066108965
1729583485.9238164,38.459,12.0,9.9,46.93091321557051
1729587087.627539,38.946,0.5,10.0,46.93327300704404
1729590689.014681,41.868,3.8,10.0,46.93580418002124
1729594290.184424,42.842,0.3,10.0,46.96529498184411
1729597891.4338744,50.634,0.5,9.9,46.96781297162872
1729601493.4640703,51.608,0.0,10.1,46.97033096141332
1729605097.096377,54.53,0.3,10.0,46.97284895119793
1729608698.2032955,53.556,0.0,10.1,46.975380124175125
1729612299.3132484,50.634,0.0,10.1,46.97789811395974
1729615900.6083324,53.556,13.1,10.1,46.98042928693693
1729619501.937096,53.556,0.5,10.0,46.982947276721546
1729623132.152584,56.965,1.0,11.8,47.0576959787044
1729623199.3061466,55.991,0.5,11.8,47.058631985378256
1729623266.4478073,55.504,1.8,11.9,47.05973937355578
1729623338.628172,55.991,2.0,12.0,47.06067538022964
1729623410.812111,55.504,4.0,12.0,47.061730035636806
1729623482.9665518,55.504,9.8,12.0,47.06290333977728
1729623560.144465,55.991,2.5,12.1,47.06411619349552
1729623637.3143008,55.991,12.9,12.1,47.06524994805822
1729623714.4914157,56.478,4.8,12.1,47.066449618583874
1729623796.6492672,55.504,2.0,12.2,47.0676756554947
1729623878.8277614,56.965,10.6,12.2,47.06908625710178
1729623966.0155663,55.991,4.0,12.2,47.07022001166449
1729624053.1960895,55.991,1.5,12.3,47.071538330923445
1729624140.372906,55.017,2.5,12.3,47.073028031686064
1729624232.5717642,55.017,2.8,12.3,47.07434635094502
1729624324.774856,54.53,3.0,12.4,47.075822868515054
1729624421.9967294,53.069,3.3,12.4,47.07723347012214
1729624519.2359293,53.556,4.2,12.4,47.078881369195834
1729624621.6599472,53.069,4.5,12.5,47.0800678565289
1729624723.9273562,53.069,0.5,12.4,47.081017046395345
1729624831.1712327,53.069,0.5,12.4,47.081649839639645
1729625229.3785903,52.095,4.5,15.6,47.0847347067056
1729625331.5997694,52.095,0.5,15.4,47.0871472309495
1729625438.8321579,52.095,13.2,15.0,47.08912470983793
1729625546.045985,52.095,3.8,14.8,47.117798153720244
1729625658.5913684,51.608,13.8,14.4,47.118734160394105
1729626061.7677865,52.582,12.6,15.3,47.12387560550403
1729626168.9537103,51.121,15.5,14.8,47.12582671800729
1729626281.2279594,50.634,1.3,14.7,47.12684182383669
1729626394.070525,50.634,1.0,14.3,47.12805467755493
1729626550.233172,52.582,0.2,14.6,47.126683625525615
1729630152.2036562,46.738,0.0,13.0,47.08799095527523
1729633756.0590515,46.251,10.9,13.0,47.09091762403011
1729637358.109876,45.277,21.7,13.1,47.094055223866434
1729640959.6411932,44.79,34.6,13.0,47.09716645731757
1729644560.9332106,45.277,19.4,13.1,47.100277690768706
1729648162.9646704,44.303,17.5,19.7,46.704715997118676
1729651764.7277827,43.816,10.6,13.1,46.707853596955005
1729655366.6011677,42.842,10.3,13.0,46.737977192022164
1729665608.775651,39.433,0.3,8.6,46.374424289979615
1729669210.06121,38.946,1.2,8.7,46.38013261237089
1729672811.935535,38.946,0.0,8.7,46.41285329637821
1729676413.9946508,41.381,0.5,8.7,46.41857480196208
1729680015.9324298,50.634,1.5,8.7,46.42433585712372
1729683617.9825013,52.582,13.1,8.7,46.43005736270759
1729799040.7357895,40.78,0.0,33.2,54.15841801004475
1729799101.9814944,40.78,2.0,33.5,54.15852484639604
1729799189.7816453,41.318,7.0,34.2,54.15897890088899
1729799251.5778525,49.388,86.5,45.1,54.15262213798769
1729799315.3502777,44.008,3.2,45.6,54.15296935612937
1729799377.117979,53.692,74.8,67.5,54.153476828797956
1729799438.495378,43.47,0.8,37.9,54.15350353788577
1729799499.5542064,42.932,0.3,37.3,54.15353024697359
1729799561.2775972,42.394,7.5,38.1,54.153850756027445
1729799624.0659158,47.236,72.9,53.1,54.121586177940216
1729799686.7087395,54.23,58.0,69.6,54.12439063216138
1729799747.8513582,46.698,4.8,65.5,54.15633470119475
1729799809.8912008,45.084,3.8,65.4,54.15681546477552
1729799871.4327412,44.546,4.5,65.2,54.15670862842424
1729799933.8728733,44.008,10.5,65.4,54.156949010214625
1729799995.2181544,44.008,4.8,65.4,54.156949010214625
1729800056.4482439,44.008,4.3,65.5,54.157002428390264
1729800117.6664681,42.932,5.2,65.6,54.157029137478084
1729800206.7385936,45.084,9.6,62.5,54.15791053737616
1729800267.8548014,42.932,0.5,58.2,54.158231046430004
1729800329.3614686,42.932,7.2,47.9,54.125779504728044
1729800392.4256682,41.856,5.1,48.2,54.12612672286971
1729800453.9061093,40.78,0.0,48.4,54.12660748645048
1729800515.7104893,41.856,2.2,48.1,54.12679445006522
1729800576.8584285,41.318,0.8,48.3,54.12714166820689
1729800638.099356,41.318,5.7,48.3,54.12722179547035
1729800699.3270435,40.242,0.5,48.4,54.127328631821634
1729800760.428306,40.78,0.5,48.3,54.12738204999727
1729800821.6620984,40.78,5.8,48.2,54.12740875908509
1729800882.8833277,40.78,1.0,48.3,54.12746217726073
1729800944.110994,39.704,6.7,48.3,54.12759572269984
1729801005.3302367,39.704,0.3,48.3,54.12764914087548
1729801066.5000432,39.704,0.8,48.6,54.127916231753694
1729801127.7661004,39.166,0.7,48.4,54.127969649929334
1729801189.1032188,39.704,2.2,48.4,54.128023068104966
1729801250.4502618,39.166,6.4,48.3,54.128129904456245
1729801311.6810627,38.628,1.0,48.3,54.12821003171972
1729801372.9716296,38.628,0.7,48.3,54.12826344989535
1729801434.2933435,39.704,1.3,48.2,54.12826344989535
1729801495.4135964,40.78,11.2,48.5,54.12834357715881
1729801592.3144963,40.78,8.2,48.7,54.129038013442155
1729801660.2060134,40.78,6.2,48.8,54.12882434073959
1729801721.3224528,40.78,1.0,47.9,54.12925168614472
1729801782.4423683,40.78,0.0,48.7,54.129492067935104
1729801843.567505,40.78,0.0,49.0,54.12970574063767
1729801904.6880884,40.78,6.5,49.0,54.130159795130616
1729801966.7609317,40.78,2.0,49.2,54.130320049657534
1729802027.8852649,40.78,0.0,49.1,54.13077410415048
1729802089.0095186,40.78,1.0,48.9,54.13090764958959
1729802150.1284218,40.78,0.0,49.2,54.13090764958959
1729802509.2792768,41.856,24.3,37.7,54.68245031308393
1729802570.4033446,43.47,16.1,39.9,54.683518676596755
1729802631.5224962,41.318,3.6,37.4,54.68330500389419
1729802692.6427903,41.856,0.0,37.7,54.68330500389419
1729803079.7369854,38.628,0.0,34.2,53.752947347840994
1729803141.1824825,39.704,14.7,34.4,53.7537219113878
1729803202.370777,40.78,6.4,34.5,53.753935584090364
1729803263.797963,40.78,5.8,34.7,53.75454989311022
1729803324.8494725,41.318,8.2,34.8,53.75500394760317
1729803386.0299418,41.856,4.3,34.6,53.75561825662305
1729803447.7415276,41.856,0.5,34.6,53.75599218385254
1729803509.1772225,42.394,37.0,34.9,53.75652636560895
1729803571.0209708,42.394,1.0,34.7,53.75695371101408
1729803632.5469387,41.856,0.0,34.9,53.75767485638524
1729803702.453314,42.394,0.0,35.1,53.75804878361472
1729803763.5942981,41.856,5.9,35.7,53.758850056249344
1729803824.8402169,42.394,7.5,35.6,53.75917056530318
1729803983.7511601,45.084,11.6,36.1,53.76098678327498
1729804045.0191393,42.394,3.3,35.3,53.76141412868011
1729804106.259621,42.394,0.0,35.9,53.761200455977544
1729804167.6799119,41.856,0.5,35.2,53.76170792864614
1729804229.1158109,42.394,0.7,35.4,53.76186818317306
1729804290.4251218,42.932,6.0,35.7,53.76242907401729
1729804351.9953003,41.856,2.5,35.9,53.76253591036857
1729804413.4356985,42.394,0.0,36.8,53.76301667394935
1729804483.9050965,42.394,0.0,36.6,53.76331047391537
1729804545.6252787,42.932,6.5,36.2,53.763791237496136
1729804606.8568895,42.394,15.9,35.9,54.26861970639234
1729804723.8777695,44.008,11.3,36.6,54.28907886766288
1729804785.0548587,42.932,9.0,37.4,54.35462296917451
1729804895.0875432,42.932,6.5,37.4,54.46682784710863
1729804956.341659,44.008,4.3,37.0,55.66876350812117
1729805019.0154488,47.236,1.3,37.0,55.197161144473725
1729805190.4168952,44.008,2.3,34.3,55.69381663249684
1729805251.607789,44.008,0.5,35.0,55.6938967597603
1729805313.0770507,42.932,0.0,35.4,55.694430941516714
1729805374.48753,42.932,0.3,36.0,55.69499183236094
1729805435.6167405,42.932,6.7,36.2,55.695205505063505
1729805497.04708,42.932,0.3,36.8,55.695232214151325
1729805675.577157,42.394,0.0,33.1,55.74755531719179
1729805736.8254714,41.856,5.7,33.4,55.74758202627961
1729805822.0497046,42.394,0.3,33.9,55.74841000800205
1729805883.975332,41.856,0.0,34.3,55.748516844353325
1729805945.732713,42.394,0.2,35.2,55.74907773519756
1729806006.951089,42.394,6.5,35.4,55.74923798972448
1729806068.4220474,41.856,0.0,35.5,55.74982558965653
1729806129.8455894,41.856,0.5,36.2,55.74993242600781
1729806191.0655804,41.856,0.0,36.1,55.749985844183456
1729806252.288731,41.856,0.7,35.1,55.750012553271276
1729806313.622532,41.318,6.5,35.2,55.75054673502768
1729806375.0184405,40.78,0.8,35.1,55.75065357137897
1729806436.3333392,40.78,1.5,35.1,55.75073369864243
1729806497.4514909,40.78,0.3,35.1,55.75129458948667
1729806559.2608166,40.78,5.8,34.9,55.75145484401358
1729806661.0891566,41.318,0.5,35.5,55.75212257120909
1729806722.273887,41.318,6.9,35.4,55.752603334789875
1729806783.4140208,40.78,0.3,35.5,55.752817007492425
1729806844.8611777,40.78,0.0,35.5,55.75361828012705
1729806906.3000665,40.242,0.5,35.3,55.753725116478336
1729806967.496898,40.242,5.1,35.4,55.754205880059104
1729807028.8957927,39.704,1.0,35.3,55.75431271641038
1729807090.3626482,39.166,0.2,35.0,55.754953734518075
1729807151.5237997,39.704,1.0,35.6,55.755113989045
1729807262.0533695,40.78,16.3,35.4,55.75618235255783
1729807323.1527715,40.242,0.3,35.2,55.75623577073346
1729807447.2448955,40.78,0.3,35.8,55.75698362519243
1729807449.2635014,39.704,20.1,35.9,55.75741097059756
1729807451.272376,40.78,16.6,35.9,55.757517806948854
1729807453.2877645,40.78,21.4,35.9,55.7578383160027
1729807455.296425,40.78,14.3,35.9,55.7579718614418
1729807457.3074868,41.318,4.3,36.0,55.75805198870526
1729807459.3168247,40.78,6.7,36.0,55.75821224323219
1729807461.3278303,40.78,1.2,36.1,55.75839920684693
1729807463.33626,40.78,0.0,36.1,55.75845262502257
1729807465.3459163,39.704,6.7,36.1,55.75850604319821
1729807467.3557491,40.78,0.8,36.1,55.75850604319821
1729807469.3688385,40.78,1.0,36.2,55.75850604319821
1729807471.3800588,39.704,0.5,36.2,55.75850604319821
1729807473.391304,39.704,1.5,36.2,55.75850604319821
1729807475.4023788,39.704,0.0,36.2,55.75850604319821
1729807477.4133053,39.704,4.9,36.2,55.75853275228603
1729807479.4222856,40.78,6.4,36.4,55.75853275228603
1729807481.4327335,40.242,0.3,35.4,55.758612879549496
1729807483.4412794,40.78,0.5,35.8,55.758612879549496
1729807485.45253,40.242,0.5,35.8,55.758639588637315
1729807487.4612157,40.78,6.6,35.9,55.8134733459329
