epoch,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
1737156600,22.549999237060547,89.0,26.320449829101562,0.0,0.10000000149011612,0.0,0.10000000149011612,80.0,100.0,1014.0999755859375,921.3339233398438,2.9024126529693604,82.87508392333984,19.799999237060547
1737160200,22.100000381469727,91.0,25.775373458862305,0.0,0.20000000298023224,0.0,0.20000000298023224,80.0,100.0,1015.0999755859375,922.1089477539062,3.2599384784698486,96.34009552001953,19.440000534057617
1737163800,21.75,91.0,25.14372444152832,0.0,0.0,0.0,0.0,3.0,100.0,1015.5999755859375,922.4589233398438,3.976329803466797,84.8056640625,18.719999313354492
1737167400,21.600000381469727,90.0,24.774778366088867,0.0,0.0,0.0,0.0,3.0,100.0,1015.2999877929688,922.1417236328125,4.349896430969238,65.55606079101562,11.519999504089355
1737171000,21.600000381469727,88.0,24.597862243652344,0.0,0.0,0.0,0.0,3.0,100.0,1014.5999755859375,921.5059204101562,4.33497428894043,48.366554260253906,20.51999855041504
1737174600,20.75,91.0,23.667387008666992,0.0,0.0,0.0,0.0,3.0,100.0,1013.9000244140625,920.6160278320312,3.8939952850341797,56.309898376464844,22.319997787475586
1737178200,20.5,92.0,23.338666915893555,0.0,0.0,0.0,0.0,3.0,100.0,1013.5999755859375,920.2686767578125,4.198285102844238,59.036319732666016,11.879999160766602
1737181800,20.399999618530273,93.0,23.288225173950195,0.0,0.0,0.0,0.0,3.0,100.0,1013.5,920.1480712890625,4.104631423950195,52.12495803833008,11.879999160766602
1737185400,20.25,93.0,23.14586639404297,0.0,0.0,0.0,0.0,3.0,100.0,1013.7999877929688,920.3751831054688,3.5638179779052734,44.99989700317383,11.519999504089355
1737189000,20.149999618530273,93.0,22.886241912841797,0.0,0.0,0.0,0.0,3.0,100.0,1014.4000244140625,920.8899536132812,4.33497428894043,48.366554260253906,10.440000534057617
1737192600,21.100000381469727,90.0,24.03418731689453,1.0,0.0,0.0,0.0,3.0,98.0,1015.0999755859375,921.8106689453125,4.33497428894043,41.63344955444336,11.519999504089355
1737196200,22.600000381469727,86.0,25.616985321044922,1.0,0.0,0.0,0.0,3.0,99.0,1016.0,923.0748291015625,6.287129878997803,13.240530967712402,11.879999160766602
1737199800,24.299999237060547,79.0,26.6325626373291,1.0,0.0,0.0,0.0,3.0,100.0,1016.0999755859375,923.6673583984375,11.96695327758789,353.0888671875,20.15999984741211
1737203400,25.549999237060547,73.0,27.780437469482422,1.0,0.0,0.0,0.0,3.0,100.0,1015.9000244140625,923.8510131835938,15.281989097595215,344.9815979003906,31.319997787475586
1737207000,26.799999237060547,66.0,29.288066864013672,1.0,0.0,0.0,0.0,3.0,94.0,1015.5999755859375,923.9405517578125,16.862455368041992,343.8865051269531,43.19999694824219
1737210600,28.049999237060547,59.0,30.640296936035156,1.0,0.0,0.0,0.0,2.0,73.0,1015.0,923.7540893554688,18.345876693725586,344.0545349121094,38.519996643066406
1737214200,28.950000762939453,53.0,31.089862823486328,1.0,0.0,0.0,0.0,2.0,69.0,1014.0,923.1006469726562,18.692285537719727,344.3576965332031,42.119998931884766
1737217800,30.149999618530273,47.0,31.935375213623047,1.0,0.0,0.0,0.0,3.0,100.0,1012.5999755859375,922.165771484375,18.448022842407227,342.9793701171875,45.0
1737221400,30.450000762939453,45.0,31.538799285888672,1.0,0.0,0.0,0.0,3.0,82.0,1011.9000244140625,921.6126708984375,17.193532943725586,340.4267883300781,42.47999954223633
1737225000,30.149999618530273,46.0,30.664466857910156,1.0,0.0,0.0,0.0,2.0,71.0,1011.2999877929688,920.98193359375,15.844088554382324,338.6820068359375,40.68000030517578
1737228600,29.799999237060547,47.0,30.34014129638672,1.0,0.0,0.0,0.0,2.0,72.0,1011.0,920.6100463867188,14.039999008178711,337.3800964355469,37.439998626708984
1737232200,28.950000762939453,51.0,30.072277069091797,1.0,0.0,0.0,0.0,2.0,68.0,1011.0,920.3695678710938,11.609650611877441,330.2552185058594,32.76000213623047
1737235800,27.399999618530273,58.0,29.673362731933594,1.0,0.0,0.0,0.0,1.0,65.0,1011.4000244140625,920.2919311523438,5.623379707336426,320.1944885253906,29.15999984741211
1737239400,25.75,68.0,28.977615356445312,0.0,0.0,0.0,0.0,1.0,28.0,1012.0,920.3624267578125,2.3051247596740723,308.6598205566406,18.0
1737243000,25.0,70.0,28.369361877441406,0.0,0.0,0.0,0.0,0.0,1.0,1012.7999877929688,920.8720703125,0.5091168880462646,315.0000915527344,8.279999732971191
1737246600,24.549999237060547,69.0,27.63055419921875,0.0,0.0,0.0,0.0,1.0,20.0,1013.5999755859375,921.4679565429688,0.35999998450279236,90.0,4.320000171661377
1737250200,24.049999237060547,71.0,26.983964920043945,0.0,0.0,0.0,0.0,1.0,36.0,1014.0999755859375,921.7760620117188,1.2979984283447266,123.69009399414062,2.879999876022339
1737253800,23.5,73.0,26.136133193969727,0.0,0.0,0.0,0.0,2.0,66.0,1013.9000244140625,921.4326782226562,3.0758414268493652,110.5561294555664,3.9600000381469727
1737257400,22.649999618530273,77.0,25.16266632080078,0.0,0.0,0.0,0.0,2.0,64.0,1013.5,920.8185424804688,4.0249223709106445,100.3047866821289,5.759999752044678
1737261000,23.200000762939453,75.0,25.917760848999023,0.0,0.0,0.0,0.0,2.0,77.0,1012.5,920.0719604492188,2.9686360359191895,104.03627014160156,3.9600000381469727
1737264600,22.899999618530273,76.0,25.59474754333496,0.0,0.0,0.0,0.0,3.0,90.0,1012.2999877929688,919.8018798828125,2.879999876022339,270.0,5.039999961853027
1737268200,22.549999237060547,78.0,25.230539321899414,0.0,0.0,0.0,0.0,3.0,88.0,1012.4000244140625,919.7894897460938,3.219938039779663,63.43501281738281,5.039999961853027
1737271800,22.200000762939453,79.0,24.693490982055664,0.0,0.0,0.0,0.0,3.0,89.0,1012.7000122070312,919.9584350585938,4.072935104370117,44.99989700317383,6.479999542236328
1737275400,22.100000381469727,80.0,24.899139404296875,0.0,0.0,0.0,0.0,3.0,90.0,1013.0999755859375,920.2921752929688,2.3051247596740723,51.340171813964844,12.59999942779541
