epoch,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
1733753700,28.0,59.0,31.834278106689453,1.0,0.0,0.0,0.0,3.0,100.0,1013.5,922.37451171875,10.972620010375977,311.0090026855469,20.880001068115234
1733757300,28.649999618530277,55.0,31.42928695678711,1.0,0.0,0.0,0.0,3.0,100.0,1012.5999755859376,921.7409057617188,13.746155738830566,315.0000915527344,27.0
1733760900,28.649999618530277,53.0,30.30266571044922,1.0,0.0,0.0,0.0,3.0,98.0,1011.7000122070312,920.9216918945312,13.397611618041992,300.6996459960937,26.63999938964844
1733764500,28.850000381469727,51.0,29.97213363647461,1.0,0.0,0.0,0.0,3.0,91.0,1010.7999877929688,920.1590576171876,13.684735298156738,296.5649719238281,27.71999931335449
1733768100,28.049999237060547,55.0,29.045021057128903,1.0,0.0,0.0,0.0,3.0,100.0,1010.4000244140624,919.567626953125,13.627795219421388,282.200439453125,29.51999855041504
1733771700,27.399999618530277,58.0,28.760143280029297,1.0,0.0,0.0,0.0,3.0,100.0,1010.2999877929688,919.2909545898438,11.885453224182127,271.73565673828125,27.35999870300293
1733775300,26.600000381469727,64.0,28.53799819946289,1.0,0.0,0.0,0.0,3.0,100.0,1010.7000122070312,919.4253540039062,10.58791732788086,252.18101501464844,23.759998321533203
1733778900,24.899999618530277,74.0,27.50487518310547,1.0,0.2000000029802322,0.0,0.2000000029802322,80.0,100.0,1011.4000244140624,919.5701293945312,8.43506908416748,219.80552673339844,21.239999771118164
1733782500,23.149999618530277,87.0,26.455930709838867,0.0,0.0,0.0,0.0,3.0,100.0,1011.9000244140624,919.5120849609376,6.877789497375488,137.12110900878906,19.07999992370605
1733786100,22.700000762939453,90.0,26.16328811645508,0.0,0.0,0.0,0.0,3.0,100.0,1012.5,919.9246215820312,6.193674087524414,144.4622344970703,16.19999885559082
1733789700,22.450000762939453,91.0,25.92021369934082,0.0,0.0,0.0,0.0,3.0,100.0,1012.7999877929688,920.123291015625,5.9044389724731445,142.43133544921875,14.399999618530272
1733793300,22.149999618530277,91.0,25.620046615600582,0.0,0.0,0.0,0.0,3.0,100.0,1013.2999877929688,920.4884643554688,4.843304634094238,131.9871368408203,15.119998931884766
1733796900,21.75,91.0,25.155731201171875,0.0,0.0,0.0,0.0,3.0,100.0,1013.0999755859376,920.188232421875,3.89399528503418,123.69010162353516,12.239999771118164
1733800500,21.399999618530277,92.0,24.804140090942383,0.0,0.0,0.0,0.0,3.0,100.0,1012.5,919.5390014648438,3.3190360069274902,102.52880096435548,11.159998893737791
1733804100,20.600000381469727,90.0,23.497093200683597,0.0,0.0,0.0,0.0,3.0,100.0,1011.5,918.3920288085938,2.968636035919189,75.96372985839844,11.879999160766602
1733807700,20.25,92.0,23.200958251953125,0.0,0.0,0.0,0.0,3.0,100.0,1011.0999755859376,917.9240112304688,2.620839357376098,74.05453491210938,9.0
1733811300,20.149999618530277,92.0,23.057924270629883,0.0,0.0,0.0,0.0,3.0,100.0,1011.2000122070312,917.9849243164062,2.595996856689453,56.30991363525391,7.920000076293945
1733816700,20.100000381469727,90.0,22.78990173339844,0.0,0.0,0.0,0.0,3.0,100.0,1011.9000244140624,918.60546875,2.811689853668213,39.80552673339844,6.479999542236328
1733820300,20.25,90.0,23.11218643188477,1.0,0.0,0.0,0.0,3.0,100.0,1012.5,919.1950073242188,2.099142551422119,30.963695526123047,8.640000343322754
1733823900,20.799999237060547,87.0,23.409921646118164,1.0,0.0,0.0,0.0,3.0,100.0,1012.9000244140624,919.7230834960938,3.826852560043335,41.18583679199219,8.279999732971191
1733827500,22.5,80.0,25.182531356811523,1.0,0.0,0.0,0.0,3.0,100.0,1013.2000122070312,920.5016479492188,4.349896430969238,24.443952560424805,10.440000534057615
1733831100,24.299999237060547,75.0,26.906085968017575,1.0,0.0,0.0,0.0,3.0,95.0,1013.2000122070312,921.0311889648438,7.199999809265137,360.0,12.239999771118164
1733834700,24.899999618530277,73.0,27.230772018432617,1.0,0.0,0.0,0.0,3.0,100.0,1013.0,921.0248413085938,9.565437316894531,340.2010192871094,17.280000686645508
1733838300,26.200000762939453,68.0,28.328670501708984,1.0,0.0,0.0,0.0,3.0,100.0,1012.7000122070312,921.1292724609376,13.493998527526855,316.0808410644531,21.599998474121094
1733841900,26.850000381469727,67.0,29.358936309814453,1.0,0.0,0.0,0.0,3.0,97.0,1012.0,920.6798706054688,15.192682266235352,306.326904296875,31.68000030517578
1733845500,26.950000762939453,68.0,29.74414825439453,1.0,0.0,0.0,0.0,3.0,100.0,1011.2000122070312,919.9807739257812,14.2006196975708,300.4654541015625,34.91999816894531
1733849100,27.25,67.0,29.59630584716797,1.0,0.0,0.0,0.0,3.0,100.0,1010.2000122070312,919.1569213867188,14.70722198486328,291.5410461425781,38.880001068115234
1733852700,26.649999618530277,72.0,29.29042053222656,1.0,0.0,0.0,0.0,3.0,100.0,1009.5,918.3480834960938,12.574259757995604,283.24053955078125,38.880001068115234
1733856300,24.850000381469727,81.0,27.17883682250977,1.0,0.1000000014901161,0.0,0.1000000014901161,80.0,100.0,1009.9000244140624,918.1915893554688,15.391839981079102,280.78424072265625,37.79999923706055
1733859900,23.600000381469727,87.0,26.04145812988281,1.0,0.8999999761581421,0.0,0.8999999761581421,96.0,100.0,1010.0,917.9176025390624,14.417987823486328,272.8623352050781,39.23999786376953
1733863500,23.0,90.0,25.8891658782959,1.0,0.3000000119209289,0.0,0.3000000119209289,80.0,100.0,1010.2000122070312,917.92333984375,11.212135314941406,264.4725646972656,37.79999923706055
1733867100,22.149999618530277,93.0,24.77985191345215,1.0,0.4000000059604645,0.0,0.4000000059604645,80.0,100.0,1010.7000122070312,918.1266479492188,11.874544143676758,255.96372985839844,28.799999237060547
1733870700,21.899999618530277,94.0,24.664445877075195,0.0,0.1000000014901161,0.0,0.1000000014901161,80.0,100.0,1011.0999755859376,918.415771484375,10.685391426086426,237.3807678222656,19.799999237060547
1733874300,21.25,95.0,23.706058502197266,0.0,0.6000000238418579,0.0,0.6000000238418579,96.0,100.0,1011.7999877929688,918.8583984375,11.11345100402832,204.9047393798828,27.0
1733877900,20.350000381469727,86.0,21.23332405090332,0.0,0.4000000059604645,0.0,0.4000000059604645,80.0,100.0,1012.5,919.2251586914062,13.708391189575195,156.8013916015625,24.84000015258789
1733881500,19.700000762939453,88.0,20.26221466064453,0.0,0.1000000014901161,0.0,0.1000000014901161,80.0,100.0,1012.5,919.0299072265624,15.077081680297852,146.68936157226562,34.20000076293945
1733885100,19.299999237060547,88.0,19.724437713623047,0.0,0.0,0.0,0.0,3.0,95.0,1011.9000244140624,918.3645629882812,14.843179702758787,140.90615844726562,32.03999710083008
1733888700,18.100000381469727,87.0,18.19282531738281,0.0,0.1000000014901161,0.0,0.1000000014901161,80.0,100.0,1011.4000244140624,917.5472412109376,13.237037658691406,135.00010681152344,34.91999816894531
1733892300,17.799999237060547,89.0,17.954002380371094,0.0,0.0,0.0,0.0,3.0,98.0,1011.0999755859376,917.18408203125,12.98497486114502,136.1232147216797,29.51999855041504
1733895900,17.549999237060547,90.0,17.928821563720703,0.0,0.0,0.0,0.0,3.0,99.0,1010.9000244140624,916.92626953125,11.246759414672852,140.19447326660156,29.8799991607666
1733899500,17.25,91.0,17.619630813598633,0.0,0.0,0.0,0.0,2.0,60.0,1010.9000244140624,916.8349609375,10.972620010375977,138.9910125732422,29.51999855041504
1733903100,17.0,91.0,17.27210235595703,0.0,0.0,0.0,0.0,2.0,48.0,1011.0999755859376,916.939697265625,10.972620010375977,138.9910125732422,27.0
1733906700,16.899999618530273,91.0,17.24871826171875,1.0,0.0,0.0,0.0,2.0,52.0,1011.7999877929688,917.5440673828124,10.182336807250977,135.00010681152344,26.63999938964844
1733910300,17.299999237060547,89.0,17.181665420532227,1.0,0.0,0.0,0.0,2.0,56.0,1012.5,918.3013305664062,13.513193130493164,131.7602081298828,27.35999870300293
1733913900,18.950000762939453,82.0,18.992246627807617,1.0,0.0,0.0,0.0,2.0,70.0,1013.2000122070312,919.4384765625,13.32486343383789,128.4180908203125,32.39999771118164
1733917500,20.799999237060547,76.0,21.94258117675781,1.0,0.0,0.0,0.0,2.0,47.0,1013.2999877929688,920.0862426757812,12.096214294433594,126.52894592285156,33.47999954223633
1733921100,22.399999618530277,70.0,24.65185546875,1.0,0.0,0.0,0.0,2.0,54.0,1013.0999755859376,920.3810424804688,11.304228782653809,127.23491668701172,30.23999786376953
